,x,y
0,8.375289640413413,0.07811158798283262
1,8.369545917810163,0.4755364806866953
2,8.363802195206912,0.5072961373390558
3,8.35805847260366,0.5072961373390558
4,8.35231475000041,0.4901287553648069
5,8.34657102739716,0.4815450643776824
6,8.340827304793908,0.19141630901287554
7,7.737736431452559,0.07896995708154507
8,7.731992708849308,0.5811158798283261
9,7.726248986246057,0.8274678111587983
10,7.720505263642806,0.7553648068669528
11,7.714761541039556,0.792274678111588
12,7.709017818436305,0.9304721030042918
13,7.703274095833053,0.9296137339055794
14,7.697530373229802,0.12446351931330472
15,7.358650739637996,0.4669527896995708
16,7.352907017034745,0.5407725321888412
17,7.347163294431494,0.5210300429184549
18,7.341419571828244,0.15622317596566523
19,7.335675849224993,1.0
20,7.329932126621742,0.9081545064377683
21,7.324188404018491,0.15879828326180256
22,7.31844468141524,0.8
23,7.312700958811989,0.8
24,7.3069572362087385,0.7278969957081545
25,7.289726068398985,0.8386266094420601
26,7.283982345795734,0.8703862660944206
27,7.278238623192483,0.8695278969957082
28,7.272494900589232,0.8369098712446352
29,7.266751177985981,0.8369098712446352
30,7.26100745538273,0.4721030042918455
31,7.255263732779479,0.4660944206008584
32,7.249520010176228,0.4660944206008584
