-19.4146,6.12E-08
-19.4127,6.19E-08
-19.4108,6.24E-08
-19.4088,6.28E-08
-19.4069,6.27E-08
-19.405,6.29E-08
-19.4031,6.28E-08
-19.4012,6.21E-08
-19.3993,6.20E-08
-19.3974,6.11E-08
-19.3955,6.19E-08
-19.3936,6.11E-08
-19.3917,6.16E-08
-19.3898,6.17E-08
-19.3879,6.29E-08
-19.386,6.32E-08
-19.384,6.22E-08
-19.3821,6.28E-08
-19.3802,6.26E-08
-19.3783,6.30E-08
-19.3764,6.11E-08
-19.3745,6.23E-08
-19.3726,6.22E-08
-19.3707,6.31E-08
-19.3688,6.33E-08
-19.3669,6.18E-08
-19.365,6.15E-08
-19.3631,6.13E-08
-19.3612,6.06E-08
-19.3593,6.09E-08
-19.3573,6.05E-08
-19.3554,6.03E-08
-19.3535,6.01E-08
-19.3516,6.07E-08
-19.3497,6.04E-08
-19.3478,5.95E-08
-19.3459,6.01E-08
-19.344,6.07E-08
-19.3421,6.09E-08
-19.3402,6.14E-08
-19.3383,6.13E-08
-19.3364,6.18E-08
-19.3345,6.23E-08
-19.3325,6.09E-08
-19.3306,6.01E-08
-19.3287,6.19E-08
-19.3268,6.07E-08
-19.3249,6.20E-08
-19.323,6.20E-08
-19.3211,6.16E-08
-19.3192,6.07E-08
-19.3173,6.40E-08
-19.3154,6.08E-08
-19.3135,6.30E-08
-19.3116,6.51E-08
-19.3097,6.64E-08
-19.3077,6.41E-08
-19.3058,6.34E-08
-19.3039,6.12E-08
-19.302,6.28E-08
-19.3001,6.19E-08
-19.2982,6.12E-08
-19.2963,6.20E-08
-19.2944,6.12E-08
-19.2925,6.12E-08
-19.2906,6.06E-08
-19.2887,6.19E-08
-19.2868,6.11E-08
-19.2849,6.08E-08
-19.2829,6.05E-08
-19.281,6.16E-08
-19.2791,6.14E-08
-19.2772,6.08E-08
-19.2753,6.07E-08
-19.2734,6.08E-08
-19.2715,6.10E-08
-19.2696,6.05E-08
-19.2677,5.96E-08
-19.2658,6.03E-08
-19.2639,6.06E-08
-19.262,6.08E-08
-19.2601,6.09E-08
-19.2582,6.06E-08
-19.2562,6.06E-08
-19.2543,6.10E-08
-19.2524,6.04E-08
-19.2505,6.15E-08
-19.2486,6.09E-08
-19.2467,6.19E-08
-19.2448,6.16E-08
-19.2429,6.35E-08
-19.241,6.19E-08
-19.2391,6.34E-08
-19.2372,6.24E-08
-19.2353,6.23E-08
-19.2334,6.09E-08
-19.2314,6.25E-08
-19.2295,6.10E-08
-19.2276,6.08E-08
-19.2257,6.27E-08
-19.2238,6.27E-08
-19.2219,6.16E-08
-19.22,6.20E-08
-19.2181,6.26E-08
-19.2162,6.23E-08
-19.2143,6.23E-08
-19.2124,6.25E-08
-19.2105,6.07E-08
-19.2086,6.29E-08
-19.2066,6.44E-08
-19.2047,6.26E-08
-19.2028,6.24E-08
-19.2009,6.37E-08
-19.199,6.35E-08
-19.1971,6.31E-08
-19.1952,6.24E-08
-19.1933,6.18E-08
-19.1914,6.25E-08
-19.1895,6.23E-08
-19.1876,6.19E-08
-19.1857,6.21E-08
-19.1838,6.16E-08
-19.1818,6.13E-08
-19.1799,6.22E-08
-19.178,6.10E-08
-19.1761,6.16E-08
-19.1742,6.10E-08
-19.1723,6.03E-08
-19.1704,6.09E-08
-19.1685,6.14E-08
-19.1666,6.16E-08
-19.1647,6.15E-08
-19.1628,6.13E-08
-19.1609,6.19E-08
-19.159,6.15E-08
-19.157,6.28E-08
-19.1551,6.15E-08
-19.1532,6.19E-08
-19.1513,6.32E-08
-19.1494,6.30E-08
-19.1475,6.31E-08
-19.1456,6.34E-08
-19.1437,6.34E-08
-19.1418,6.30E-08
-19.1399,6.31E-08
-19.138,6.26E-08
-19.1361,6.26E-08
-19.1342,6.24E-08
-19.1323,6.16E-08
-19.1303,6.13E-08
-19.1284,6.16E-08
-19.1265,6.11E-08
-19.1246,6.07E-08
-19.1227,5.91E-08
-19.1208,6.08E-08
-19.1189,6.01E-08
-19.117,6.09E-08
-19.1151,6.12E-08
-19.1132,6.09E-08
-19.1113,6.15E-08
-19.1094,6.08E-08
-19.1075,6.22E-08
-19.1055,6.29E-08
-19.1036,6.31E-08
-19.1017,6.25E-08
-19.0998,5.99E-08
-19.0979,6.12E-08
-19.096,6.16E-08
-19.0941,6.00E-08
-19.0922,6.07E-08
-19.0903,5.97E-08
-19.0884,6.08E-08
-19.0865,6.19E-08
-19.0846,6.02E-08
-19.0827,6.11E-08
-19.0807,6.17E-08
-19.0788,6.13E-08
-19.0769,6.02E-08
-19.075,6.08E-08
-19.0731,6.10E-08
-19.0712,6.11E-08
-19.0693,6.20E-08
-19.0674,6.17E-08
-19.0655,6.30E-08
-19.0636,6.16E-08
-19.0617,6.16E-08
-19.0598,6.41E-08
-19.0579,6.39E-08
-19.0559,6.30E-08
-19.054,6.20E-08
-19.0521,6.26E-08
-19.0502,6.38E-08
-19.0483,6.23E-08
-19.0464,6.17E-08
-19.0445,6.21E-08
-19.0426,6.32E-08
-19.0407,6.23E-08
-19.0388,6.20E-08
-19.0369,6.17E-08
-19.035,6.25E-08
-19.0331,6.11E-08
-19.0312,6.16E-08
-19.0292,6.25E-08
-19.0273,6.27E-08
-19.0254,6.26E-08
-19.0235,6.26E-08
-19.0216,6.28E-08
-19.0197,6.30E-08
-19.0178,6.28E-08
-19.0159,6.24E-08
-19.014,6.27E-08
-19.0121,6.38E-08
-19.0102,6.24E-08
-19.0083,6.26E-08
-19.0064,6.34E-08
-19.0044,6.28E-08
-19.0025,6.29E-08
-19.0006,6.36E-08
-18.9987,6.37E-08
-18.9968,6.45E-08
-18.9949,6.38E-08
-18.993,6.47E-08
-18.9911,6.46E-08
-18.9892,6.48E-08
-18.9873,6.50E-08
-18.9854,6.42E-08
-18.9835,6.41E-08
-18.9816,6.45E-08
-18.9796,6.49E-08
-18.9777,6.40E-08
-18.9758,6.37E-08
-18.9739,6.48E-08
-18.972,6.50E-08
-18.9701,6.42E-08
-18.9682,6.44E-08
-18.9663,6.45E-08
-18.9644,6.40E-08
-18.9625,6.33E-08
-18.9606,6.44E-08
-18.9587,6.38E-08
-18.9568,6.43E-08
-18.9548,6.48E-08
-18.9529,6.50E-08
-18.951,6.41E-08
-18.9491,6.42E-08
-18.9472,6.51E-08
-18.9453,6.46E-08
-18.9434,6.35E-08
-18.9415,6.26E-08
-18.9396,6.48E-08
-18.9377,6.43E-08
-18.9358,6.33E-08
-18.9339,6.43E-08
-18.932,6.41E-08
-18.93,6.38E-08
-18.9281,6.52E-08
-18.9262,6.24E-08
-18.9243,6.26E-08
-18.9224,6.26E-08
-18.9205,6.35E-08
-18.9186,6.37E-08
-18.9167,6.28E-08
-18.9148,6.34E-08
-18.9129,6.33E-08
-18.911,6.26E-08
-18.9091,6.40E-08
-18.9072,6.29E-08
-18.9053,6.32E-08
-18.9033,6.35E-08
-18.9014,6.28E-08
-18.8995,6.39E-08
-18.8976,6.43E-08
-18.8957,6.05E-08
-18.8938,6.48E-08
-18.8919,6.07E-08
-18.89,6.15E-08
-18.8881,6.28E-08
-18.8862,6.33E-08
-18.8843,6.25E-08
-18.8824,6.19E-08
-18.8805,6.03E-08
-18.8785,6.16E-08
-18.8766,6.32E-08
-18.8747,6.16E-08
-18.8728,6.20E-08
-18.8709,6.27E-08
-18.869,6.34E-08
-18.8671,6.23E-08
-18.8652,6.39E-08
-18.8633,6.28E-08
-18.8614,6.31E-08
-18.8595,6.27E-08
-18.8576,6.26E-08
-18.8557,6.28E-08
-18.8537,6.49E-08
-18.8518,6.44E-08
-18.8499,6.49E-08
-18.848,6.34E-08
-18.8461,6.27E-08
-18.8442,6.40E-08
-18.8423,6.65E-08
-18.8404,6.38E-08
-18.8385,6.40E-08
-18.8366,6.39E-08
-18.8347,6.48E-08
-18.8328,6.44E-08
-18.8309,6.40E-08
-18.8289,6.40E-08
-18.827,6.65E-08
-18.8251,6.21E-08
-18.8232,6.60E-08
-18.8213,6.33E-08
-18.8194,6.31E-08
-18.8175,6.36E-08
-18.8156,6.43E-08
-18.8137,6.18E-08
-18.8118,6.06E-08
-18.8099,6.19E-08
-18.808,6.11E-08
-18.8061,6.12E-08
-18.8042,5.97E-08
-18.8022,6.03E-08
-18.8003,6.02E-08
-18.7984,5.98E-08
-18.7965,5.98E-08
-18.7946,6.09E-08
-18.7927,5.97E-08
-18.7908,6.08E-08
-18.7889,6.05E-08
-18.787,6.12E-08
-18.7851,6.14E-08
-18.7832,6.22E-08
-18.7813,6.18E-08
-18.7794,6.23E-08
-18.7774,6.22E-08
-18.7755,6.30E-08
-18.7736,6.37E-08
-18.7717,6.36E-08
-18.7698,6.50E-08
