,x,y
0,1.470664530403596,0.005393602422156186
1,1.470817120622563,0.0083850324192946
2,1.47096971084153,0.01276905974967827
3,1.471122301060497,0.019047650051791057
4,1.471274891279464,0.0278325015808607
5,1.471427481498431,0.03983743816606581
6,1.471580071717398,0.05585459389530802
7,1.4717326619363649,0.07671048495765333
8,1.4718852521553318,0.10319980890639115
9,1.4720378423742988,0.13599764515459428
10,1.4721904325932658,0.1755546020230067
11,1.4723430228122327,0.22198385103698068
12,1.4724956130311997,0.2749532625428184
13,1.4726482032501669,0.3335989743161942
14,1.4728007934691336,0.3964777949249734
15,1.4729533836881006,0.4615740289267032
16,1.4731059739070675,0.5263712906867133
17,1.4732585641260345,0.5879919173140041
18,1.4734111543450017,0.6433967331626438
19,1.4735637445639684,0.6896276728667446
20,1.4737163347829354,0.7240671458300516
21,1.4738689250019024,0.7446828245859047
22,1.474021515220869,0.7502260942711617
23,1.4741741054398363,0.7403572391440892
24,1.4743266956588033,0.7156799029166251
25,1.4744792858777702,0.6776799707103893
26,1.4746318760967372,0.6285774710721231
27,1.474784466315704,0.5711120267264135
28,1.474937056534671,0.5082906649952246
29,1.475089646753638,0.44313014459010686
30,1.475242236972605,0.37842410168537133
31,1.475394827191572,0.3165589642322431
32,1.475547417410539,0.2593933135547644
33,1.475700007629506,0.2082050555423857
34,1.475852597848473,0.1637012884783099
35,1.47600518806744,0.12607856519803337
36,1.4761577782864068,0.095117133155054
37,1.4763103685053738,0.07029178602168885
38,1.4764629587243407,0.050883706682773165
39,1.4766155489433077,0.03608122143711952
40,1.476768139162275,0.025061788514750914
41,1.4769207293812416,0.01705183881197676
42,1.4770733196002086,0.01136471937008422
43,1.4772259098191756,0.007419498175112296
44,2.6456092164492166,0.006097301843621443
45,2.645761806668184,0.009550272491551132
46,2.6459143968871506,0.014652851975826942
47,2.646066987106117,0.022022006577822384
48,2.6462195773250845,0.03242051789184125
49,2.6463721675440515,0.04675319979281779
50,2.6465247577630184,0.06604364983087575
51,2.6466773479819854,0.09138588565000609
52,2.6468299382009524,0.12386697117419306
53,2.6469825284199198,0.1644599838948157
54,2.6471351186388863,0.21389138987934747
55,2.6472877088578533,0.27249258862458753
56,2.64744029907682,0.34005128421823094
57,2.647592889295787,0.41568320496738104
58,2.647745479514754,0.4977472505987376
59,2.647898069733721,0.5838262190035667
60,2.648050659952688,0.6707901133554011
61,2.648203250171655,0.7549497479363111
62,2.648355840390622,0.8322959266753382
63,2.648508430609589,0.8988057188218487
64,2.648661020828556,0.9507847735429112
65,2.648813611047523,0.9852057602187644
66,2.64896620126649,1.0
67,2.649118791485457,0.9942632578286635
68,2.649271381704424,0.9683472304457553
69,2.6494239719233907,0.923823854384862
70,2.6495765621423577,0.8633274756666866
71,2.6497291523613247,0.7902969144239542
72,2.649881742580292,0.7086525320581405
73,2.6500343327992586,0.6224503757536646
74,2.6501869230182256,0.5355554667932706
75,2.6503395132371925,0.4513698157162265
76,2.6504921034561595,0.3726395128167418
77,2.6506446936751265,0.30135168661426365
78,2.6507972838940934,0.23871883295416776
79,2.6509498741130604,0.18523714234365016
80,2.651102464332028,0.14079842443615123
81,2.6512550545509943,0.10483247791641971
82,2.6514076447699613,0.07645787814467116
83,2.651560234988928,0.054623177766158805
84,2.651712825207895,0.03822610249660262
85,2.651865415426862,0.026204230276031526
86,2.652018005645829,0.017595885795352928
87,2.652170595864796,0.011573885572875796
88,2.652323186083763,0.007457196250305136
